Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Temperature
934,-366,16784,61,36,32,243
912,-364,16826,64,26,36,243
904,-358,16784,62,31,35,243
930,-350,16774,57,38,44,243
922,-366,16782,55,25,30,243
930,-344,16814,67,28,42,243
936,-348,16764,56,7,35,243
934,-330,16760,75,12,35,243
890,-370,16814,56,16,32,243
910,-336,16784,63,32,35,243
928,-360,16794,57,25,35,243
928,-370,16770,62,34,34,243
920,-346,16790,63,30,35,243
926,-358,16826,64,24,41,243
914,-366,16806,61,35,38,243
934,-366,16766,66,31,32,243
918,-348,16800,62,27,33,243
948,-382,16808,60,25,42,243
922,-380,16784,60,20,32,243
924,-368,16762,62,25,36,243
942,-374,16822,58,26,35,243
910,-342,16820,62,28,37,243
956,-372,16796,57,35,40,243
916,-372,16796,62,29,32,243
920,-358,16806,69,25,38,243
892,-364,16816,65,26,37,243
912,-364,16778,70,30,39,243
914,-350,16752,65,33,34,243
918,-350,16820,64,24,29,243
948,-364,16830,61,24,39,243
906,-366,16800,61,20,28,243
914,-342,16760,59,24,35,243
934,-352,16822,67,29,45,243
940,-362,16814,61,28,37,243
924,-348,16800,64,31,33,243
920,-366,16792,58,34,35,243
894,-354,16796,67,33,27,243
918,-372,16802,63,33,35,243
934,-352,16806,62,33,41,243
924,-370,16762,68,26,39,243
922,-332,16796,68,17,34,243
920,-360,16810,74,28,40,243
914,-366,16778,61,13,33,243
936,-358,16758,64,28,45,243
898,-374,16820,74,39,36,243
938,-386,16800,53,28,35,243
932,-368,16804,60,39,33,244
908,-360,16784,63,33,42,243
912,-358,16826,56,22,31,243
918,-344,16820,57,25,39,243
942,-374,16814,59,18,28,243
902,-374,16790,65,22,38,243
916,-368,16768,70,17,32,243
932,-352,16830,64,10,38,243
914,-366,16778,55,19,35,243
926,-364,16776,57,21,41,243
922,-352,16806,57,24,36,243
940,-366,16806,64,46,35,243
904,-382,16798,68,33,39,243
934,-332,16758,71,29,35,243
940,-340,16802,53,22,33,243
912,-350,16816,63,22,33,243
942,-328,16804,55,21,30,243
918,-366,16770,61,20,30,243
906,-358,16778,64,21,42,243
924,-336,16800,71,18,46,243
926,-354,16782,57,19,35,243
924,-372,16784,64,22,33,243
928,-366,16798,70,32,34,243
930,-354,16814,59,30,39,243
906,-370,16784,64,28,28,243
904,-366,16734,69,32,34,243
942,-358,16788,66,28,35,243
916,-368,16812,66,24,24,243
904,-324,16790,63,30,41,243
900,-352,16750,61,21,32,243
914,-358,16786,78,24,39,243
920,-372,16830,66,14,36,243
928,-372,16790,65,17,35,243
910,-358,16778,58,30,33,243
940,-372,16816,64,38,41,243
926,-344,16812,68,31,40,243
936,-372,16776,64,36,34,243
928,-366,16786,66,35,35,243
906,-372,16806,60,30,35,243
920,-366,16814,64,32,32,243
926,-364,16782,57,25,28,243
944,-380,16770,61,19,36,243
920,-372,16798,64,32,35,243
928,-334,16806,66,36,36,243
918,-386,16790,64,27,32,243
906,-362,16766,57,25,28,243
920,-350,16802,59,30,35,243
916,-366,16834,58,28,29,243
928,-326,16804,58,32,39,243
924,-340,16802,66,32,28,243
928,-346,16820,67,29,43,243
934,-364,16802,58,28,38,243
934,-358,16770,52,20,31,243
924,-350,16782,63,19,29,243
934,-364,16784,66,24,35,243
936,-356,16824,64,21,39,243
914,-352,16806,63,27,42,243
914,-362,16790,63,35,36,243
926,-366,16812,67,35,37,243
906,-372,16834,63,29,23,243
906,-358,16774,61,26,39,243
914,-356,16782,64,23,42,243
934,-360,16814,61,26,44,243
912,-358,16830,61,25,31,243
944,-364,16798,68,22,37,243
932,-366,16774,67,24,40,243
928,-366,16792,64,35,32,243
906,-380,16798,67,31,40,243
920,-360,16800,60,26,32,243
900,-372,16780,60,33,39,243
908,-346,16834,65,35,39,243
908,-372,16820,65,30,26,243
910,-374,16780,67,20,36,243
934,-374,16792,65,16,29,243
934,-380,16802,67,20,40,243
908,-368,16822,66,13,37,243
958,-350,16784,62,26,43,243
950,-376,16768,66,34,46,243
924,-346,16842,61,28,39,243
910,-362,16816,61,33,42,243
920,-344,16800,61,35,44,243
934,-384,16784,67,23,38,243
914,-336,16790,67,38,30,243
928,-350,16798,60,32,36,243
920,-354,16804,71,27,40,243
944,-358,16774,57,25,34,243
928,-352,16814,61,21,32,243
926,-336,16806,58,21,36,243
920,-386,16800,65,29,38,243
920,-352,16782,65,28,40,243
910,-374,16828,64,40,42,243
910,-324,16850,62,28,45,244
920,-366,16788,72,35,33,243
946,-350,16778,67,35,35,243
926,-370,16806,60,28,28,243
914,-366,16820,58,34,39,243
934,-370,16798,69,26,36,243
906,-366,16780,71,20,39,243
926,-386,16806,60,10,32,243
928,-366,16816,58,19,37,243
914,-356,16792,64,17,42,243
928,-370,16770,60,25,32,243
914,-348,16800,65,20,53,243
902,-360,16828,71,25,28,243
918,-354,16802,62,18,30,243
932,-380,16778,71,33,36,243
912,-362,16810,62,30,37,243
928,-342,16806,60,34,37,243
934,-370,16802,60,30,39,243
948,-356,16780,63,20,36,243
906,-354,16822,64,13,32,243
922,-360,16822,53,14,39,243
912,-358,16798,63,29,32,243
936,-358,16762,64,30,32,243
934,-362,16804,60,37,43,243
936,-378,16802,50,40,39,243
928,-372,16808,67,29,34,243
922,-390,16786,59,30,38,243
930,-362,16794,59,24,42,243
896,-362,16830,74,32,29,243
914,-348,16784,66,20,32,243
940,-366,16810,68,20,41,243
926,-364,16812,63,21,31,243
908,-368,16822,61,28,38,243
910,-342,16804,64,33,33,243
944,-386,16776,63,35,37,243
912,-354,16820,60,39,24,243
914,-344,16828,62,31,40,243
914,-356,16814,50,28,34,243
934,-342,16784,59,22,42,243
916,-376,16800,64,21,32,244
942,-344,16838,62,16,35,243
898,-350,16762,64,25,46,243
938,-366,16780,60,24,32,243
930,-354,16800,62,22,35,243
934,-358,16818,61,32,31,243
920,-358,16788,67,28,46,243
924,-358,16772,53,39,35,243
920,-368,16818,62,32,40,243
906,-370,16792,67,32,48,243
914,-380,16800,64,28,36,243
908,-386,16748,64,23,40,243
916,-358,16806,60,21,39,243
918,-364,16834,65,23,30,243
920,-374,16804,62,27,38,243
920,-350,16796,67,21,41,243
900,-364,16794,69,22,27,243
954,-358,16834,67,32,42,243
914,-348,16786,68,32,25,243
914,-364,16784,56,34,43,243
920,-362,16834,65,32,41,243
918,-368,16824,60,31,34,243
908,-360,16796,60,28,44,243
922,-346,16788,59,21,37,243
928,-344,16820,64,23,34,243
902,-382,16800,60,20,39,243
908,-366,16782,64,20,35,243
948,-406,16800,62,23,47,243
944,-388,16792,64,27,46,243
916,-366,16842,59,29,35,243
912,-350,16802,67,32,30,243
932,-380,16790,59,41,32,243
898,-386,16816,67,31,35,243
928,-350,16820,64,29,40,243
902,-390,16798,54,22,41,243
920,-364,16786,63,32,38,243
912,-352,16788,63,28,39,244
916,-346,16826,54,19,28,243
896,-360,16784,62,27,44,243
918,-356,16784,53,27,34,243
914,-358,16824,74,32,35,243
934,-350,16828,64,25,35,244
908,-352,16784,57,36,36,243
918,-344,16762,61,28,38,243
908,-338,16802,60,36,29,243
918,-368,16848,65,21,42,243
930,-346,16786,66,21,31,243
928,-374,16778,63,18,30,243
940,-358,16806,60,21,39,243
912,-360,16850,68,30,39,243
938,-380,16792,57,29,34,243
930,-386,16778,59,28,48,243
910,-340,16800,60,21,40,243
926,-370,16814,73,31,37,243
912,-350,16792,63,26,42,243
934,-348,16770,66,29,35,243
940,-332,16810,67,37,34,243
920,-376,16848,68,28,32,243
914,-354,16814,71,30,32,244
914,-344,16762,72,24,39,243
938,-360,16832,64,28,36,243
910,-376,16800,55,17,38,243
938,-380,16808,64,29,33,243
932,-346,16774,58,28,39,243
914,-354,16824,63,32,41,243
950,-350,16840,64,28,40,243
920,-368,16802,52,26,36,243
910,-348,16778,59,28,36,243
910,-344,16806,68,32,41,243
928,-366,16824,62,27,42,243
934,-366,16806,60,14,33,243
928,-358,16820,64,20,41,243
916,-344,16800,61,21,39,243
918,-352,16812,61,26,32,243
916,-360,16794,64,25,29,243
920,-360,16780,64,29,36,243
934,-358,16834,60,35,36,243
912,-366,16820,55,33,31,243
906,-364,16810,61,50,32,243
920,-352,16774,67,31,35,243
922,-376,16820,59,26,39,243
892,-350,16828,58,21,37,243
928,-348,16806,60,23,30,243
914,-380,16790,62,25,39,243
914,-370,16828,56,28,39,243
928,-342,16842,53,28,32,243
892,-380,16794,64,28,32,243
928,-358,16792,58,35,50,243
922,-352,16824,67,32,38,243
934,-360,16808,53,36,38,243
926,-344,16786,67,35,39,243
920,-332,16756,57,42,45,243
940,-358,16820,67,33,35,243
928,-360,16826,62,25,43,243
910,-366,16792,66,26,26,243
892,-364,16788,67,20,40,243
892,-368,16820,62,24,43,243
914,-388,16836,59,25,40,243
928,-358,16792,63,32,29,243
916,-360,16784,69,24,33,243
908,-350,16810,63,29,38,243
910,-366,16828,59,27,35,243
914,-364,16792,62,35,39,243
932,-366,16770,64,25,39,243
932,-374,16800,72,24,39,243
930,-376,16814,61,14,43,243
946,-370,16784,62,25,33,243
944,-354,16812,58,22,36,243
934,-350,16800,62,25,45,243
908,-368,16824,57,21,39,243
938,-378,16788,64,21,34,243
954,-342,16788,67,25,42,243
912,-368,16824,63,30,46,243
934,-346,16828,59,35,36,243
940,-322,16764,64,17,28,243
928,-358,16792,62,25,33,243
944,-356,16846,63,24,32,243
922,-356,16828,65,21,39,243
908,-338,16810,58,19,35,243
922,-364,16782,57,30,28,243
918,-354,16822,64,25,30,243
930,-384,16824,68,25,25,243
934,-356,16786,62,25,42,244
910,-354,16774,66,32,43,243
910,-372,16834,69,40,42,243
930,-362,16820,58,40,39,243
916,-372,16798,50,28,35,243
912,-374,16784,64,27,32,243
926,-362,16790,68,24,35,243
944,-338,16816,59,27,37,243
900,-388,16770,61,25,36,243
914,-408,16792,64,26,34,243
934,-372,16810,57,42,30,243
916,-376,16806,53,31,32,243
926,-372,16784,59,31,37,243
920,-366,16764,56,32,39,243
938,-346,16820,71,31,34,243
910,-358,16794,62,33,44,243
912,-344,16774,64,26,35,243
936,-350,16774,60,30,41,243
902,-358,16834,53,20,35,243
944,-366,16806,67,16,35,243
928,-380,16770,64,28,32,243
908,-394,16774,65,28,36,243
924,-364,16834,70,28,43,243
942,-342,16806,62,23,34,243
938,-358,16782,52,29,34,243
926,-370,16768,66,24,34,243
884,-360,16814,65,31,38,243
906,-366,16822,57,31,43,243
934,-366,16782,54,24,42,243
928,-360,16794,55,21,32,243
924,-358,16796,61,18,34,243
930,-340,16820,61,20,42,243
924,-358,16800,54,21,40,243
908,-350,16782,62,19,28,243
940,-372,16818,65,39,33,243
900,-362,16828,60,41,42,243
928,-380,16778,53,40,33,243
932,-370,16802,54,30,24,243
912,-352,16824,62,30,40,243
928,-350,16800,62,28,32,243
910,-352,16764,62,26,41,243
928,-336,16800,67,24,38,243
908,-354,16808,56,20,39,243
906,-350,16814,53,20,47,243
928,-352,16766,65,17,42,243
920,-346,16778,64,25,35,243
924,-372,16856,72,25,45,243
920,-358,16816,64,27,39,243
946,-350,16792,63,41,46,243
914,-376,16792,68,35,36,243
932,-354,16808,67,28,30,243
906,-354,16832,51,33,36,243
930,-372,16798,55,32,37,243
906,-358,16790,64,25,37,243
934,-382,16804,61,19,42,243
900,-356,16818,60,24,39,244
912,-400,16770,60,27,28,243
930,-372,16772,58,29,44,243
908,-330,16790,61,40,35,244
916,-348,16836,62,29,45,243
926,-362,16810,57,38,32,243
894,-350,16808,53,26,37,243
920,-372,16824,60,27,30,243
920,-324,16814,60,30,44,243
914,-372,16770,60,29,35,243
900,-342,16790,75,17,32,243
906,-366,16820,58,20,38,243
914,-360,16814,55,25,42,243
920,-376,16754,57,19,32,243
922,-374,16780,64,33,42,243
926,-352,16808,67,30,36,243
922,-380,16828,65,32,42,243
928,-376,16800,60,32,40,243
934,-372,16778,63,34,37,243
914,-340,16788,60,34,39,243
936,-378,16814,57,32,37,243
920,-372,16812,60,25,32,243
908,-376,16774,58,13,46,243
916,-336,16806,59,23,34,243
924,-374,16824,65,32,44,243
930,-378,16778,64,27,37,243
934,-352,16794,60,26,29,243
920,-350,16820,62,29,33,243
908,-330,16834,60,35,39,243
904,-346,16794,62,34,41,243
912,-348,16772,66,33,21,243
904,-350,16810,64,23,35,243
914,-348,16808,69,30,41,243
914,-344,16806,60,23,37,243
912,-356,16760,64,17,30,243
914,-348,16796,56,22,37,243
924,-354,16804,57,24,35,243
914,-366,16784,69,20,29,243
914,-344,16788,57,30,35,244
914,-344,16810,63,29,36,244
902,-364,16828,64,28,42,243
918,-350,16792,67,35,34,243
918,-354,16788,64,37,27,243
916,-402,16800,54,28,35,243
908,-366,16828,65,27,27,243
922,-336,16808,57,27,32,243
898,-384,16790,65,25,39,243
930,-366,16822,57,14,42,243
928,-366,16798,63,21,36,243
908,-380,16778,68,25,41,243
936,-360,16768,72,26,39,243
930,-368,16808,66,36,46,243
910,-380,16816,54,25,46,243
910,-374,16804,62,32,43,243
928,-364,16784,56,29,35,243
930,-376,16804,60,28,35,243
920,-348,16856,64,16,35,243
936,-372,16794,57,18,41,244
922,-344,16770,62,17,32,243
910,-362,16824,62,13,30,243
908,-354,16814,67,27,35,243
924,-394,16774,64,27,43,243
914,-354,16784,75,29,38,243
938,-362,16798,70,33,39,243
916,-372,16812,58,35,30,243
928,-372,16802,56,28,39,243
940,-360,16776,69,38,35,244
934,-356,16820,61,28,47,243
922,-366,16828,61,21,33,243
934,-374,16808,60,10,42,243
930,-340,16770,64,26,39,243
938,-374,16814,62,24,35,243
932,-358,16854,59,27,32,243
910,-358,16776,58,25,35,243
934,-376,16778,63,28,37,243
920,-364,16816,58,28,37,243
928,-364,16816,64,33,39,243
908,-364,16814,57,31,34,243
914,-368,16770,53,24,35,243
934,-372,16816,75,32,42,243
924,-372,16820,59,24,35,243
906,-350,16770,59,19,38,243
908,-362,16760,69,18,40,243
920,-352,16846,59,17,35,243
928,-386,16814,59,23,44,243
898,-374,16790,58,21,38,243
910,-344,16780,60,35,44,243
920,-356,16800,68,28,42,243
932,-358,16828,60,33,40,243
928,-324,16788,61,32,42,243
894,-390,16776,65,29,37,243
914,-356,16802,67,28,43,243
922,-372,16842,65,32,42,243
916,-350,16780,65,8,32,244
958,-372,16800,63,24,37,243
934,-370,16820,61,27,40,244
902,-380,16836,61,22,28,243
920,-374,16782,59,26,32,243
900,-350,16770,59,28,45,243
928,-358,16806,62,27,35,243
920,-350,16828,56,35,35,243
928,-354,16778,65,33,29,243
918,-380,16798,59,28,38,243
930,-362,16820,69,31,29,243
928,-340,16816,57,19,35,243
922,-376,16782,61,21,40,243
918,-364,16794,62,28,45,243
920,-394,16820,60,27,42,243
894,-350,16816,67,21,34,243
904,-368,16786,57,21,35,243
916,-380,16780,67,33,34,243
906,-352,16816,66,37,40,243
926,-350,16828,68,35,40,243
904,-344,16794,58,35,38,243
900,-350,16806,60,28,36,243
912,-348,16806,59,37,42,243
914,-354,16832,63,27,42,243
906,-358,16766,56,26,43,243
924,-354,16782,53,17,46,243
926,-348,16812,71,28,29,243
902,-352,16814,71,23,32,243
930,-358,16778,64,28,38,243
904,-330,16764,53,32,47,243
914,-370,16834,57,32,25,243
920,-370,16816,64,30,35,243
916,-342,16778,67,33,36,243
912,-374,16786,72,28,32,243
934,-334,16804,60,21,37,243
900,-380,16832,61,32,35,244
944,-372,16778,52,32,34,243
908,-372,16800,62,22,40,243
924,-364,16810,64,21,40,243
928,-340,16830,56,31,31,243
944,-376,16770,77,24,40,243
908,-362,16764,66,33,37,243
900,-352,16836,60,35,41,243
922,-360,16814,66,43,47,243
920,-360,16778,58,32,50,243
914,-322,16770,66,19,32,243
914,-350,16820,67,21,46,243
920,-358,16822,62,19,33,243
914,-368,16792,64,26,42,243
918,-366,16766,64,28,44,243
914,-368,16806,69,25,36,243
928,-358,16846,61,28,40,244
918,-362,16792,64,32,50,243
902,-372,16796,61,40,27,243
928,-328,16810,64,31,40,243
914,-366,16812,68,45,35,243
932,-360,16776,54,42,33,243
922,-316,16792,57,22,25,243
928,-396,16784,57,17,37,243
922,-336,16834,60,27,34,243
936,-360,16768,63,25,42,243
924,-372,16782,51,25,37,243
914,-364,16810,57,22,46,243
900,-358,16820,66,28,41,244
898,-342,16788,60,25,42,243
922,-380,16782,60,32,34,243
928,-386,16806,55,35,35,243
918,-350,16814,54,30,41,243
956,-364,16768,56,32,34,243
914,-362,16810,65,25,38,243
942,-362,16806,66,25,39,243
920,-322,16806,61,28,34,243
934,-370,16796,64,38,41,243
924,-382,16788,58,22,41,243
928,-362,16810,64,26,41,243
932,-366,16796,68,28,42,243
922,-350,16798,64,20,36,243
918,-356,16800,66,34,39,243
918,-356,16822,62,44,33,243
912,-354,16828,65,30,38,243
910,-338,16762,61,30,44,243
920,-350,16798,72,29,34,243
932,-358,16814,71,27,35,243
920,-360,16814,71,32,38,243
906,-360,16790,64,28,41,243
928,-330,16786,66,24,28,243
924,-374,16798,65,25,36,243
924,-348,16834,67,20,36,243
928,-380,16774,56,25,34,244
942,-372,16792,62,35,42,243
920,-372,16804,65,31,42,243
880,-370,16848,69,34,36,243
924,-350,16774,64,30,32,244
896,-358,16820,54,17,34,243
932,-340,16816,67,21,31,243
914,-350,16824,67,22,32,243
910,-358,16800,57,27,44,243
912,-368,16804,68,19,42,243
914,-342,16800,65,26,37,243
934,-350,16806,60,28,30,243
920,-354,16804,63,25,39,243
910,-364,16788,56,28,46,243
934,-336,16832,56,29,42,243
900,-368,16812,57,37,35,243
930,-366,16784,64,28,36,243
914,-368,16808,64,28,36,243
910,-344,16830,60,25,35,243
914,-340,16824,69,34,39,243
922,-380,16790,53,14,27,243
928,-372,16802,66,25,41,243
920,-348,16804,57,17,43,243
916,-364,16818,59,23,32,243
926,-376,16776,57,39,30,244
914,-352,16790,65,28,39,243
914,-344,16820,66,36,36,243
914,-360,16830,60,28,41,243
912,-386,16784,57,27,28,243
920,-344,16770,67,28,47,243
900,-366,16800,60,25,32,243
920,-354,16814,58,21,35,243
920,-350,16778,62,27,32,243
916,-332,16778,58,27,25,243
914,-370,16830,60,17,37,243
930,-360,16824,60,31,42,243
920,-370,16786,57,35,35,243
928,-348,16784,66,30,36,243
932,-376,16800,66,30,25,243
904,-358,16814,64,32,46,243
914,-372,16774,61,22,35,243
938,-344,16790,67,25,37,243
908,-358,16806,63,29,28,243
926,-352,16822,59,25,39,243
960,-366,16766,66,18,41,243
910,-356,16784,63,25,39,243
914,-348,16806,63,25,42,243
928,-380,16816,73,32,42,243
916,-366,16784,65,42,37,243
916,-358,16796,56,35,39,243
942,-370,16814,70,29,40,243
908,-366,16808,56,42,45,243
942,-362,16756,61,35,39,243
928,-352,16810,64,29,38,243
954,-370,16812,58,22,46,243
920,-364,16814,66,28,45,243
928,-380,16770,71,20,43,243
938,-366,16792,65,23,42,243
912,-330,16820,67,28,36,243
922,-350,16810,60,24,36,243
910,-350,16788,64,29,32,243
922,-378,16770,60,34,42,243
898,-346,16806,64,35,36,243
936,-370,16816,57,31,40,243
914,-358,16788,67,27,39,243
924,-364,16792,61,35,32,243
922,-306,16826,64,29,38,243
940,-350,16814,61,21,42,243
934,-364,16778,64,26,42,243
912,-384,16774,70,17,48,243
930,-374,16820,70,25,35,243
918,-354,16816,61,28,41,243
922,-354,16784,64,35,36,243
940,-386,16802,64,30,34,243
926,-362,16810,66,31,32,243
910,-354,16804,58,28,39,243
930,-374,16806,67,34,37,243
912,-358,16804,62,27,34,243
924,-378,16804,60,25,41,243
906,-336,16804,55,21,36,243
930,-382,16762,61,23,44,243
908,-360,16782,70,23,37,243
924,-358,16832,66,30,50,243
932,-360,16804,69,24,43,244
930,-354,16778,59,25,32,243
908,-386,16784,67,32,35,243
926,-386,16806,60,32,46,243
908,-392,16836,68,36,38,243
922,-336,16792,60,26,37,243
914,-348,16794,57,31,42,243
900,-360,16820,60,25,25,243
914,-370,16810,65,23,34,243
924,-390,16780,60,28,33,243
916,-338,16804,61,25,37,243
912,-340,16822,58,34,40,243
914,-358,16832,62,22,39,243
900,-344,16780,64,25,28,243
906,-372,16794,67,27,27,243
918,-354,16800,62,37,30,243
920,-372,16806,56,32,39,243
916,-364,16808,75,32,44,243
910,-366,16788,66,33,33,243
916,-346,16820,59,31,28,243
920,-368,16834,57,26,30,243
920,-366,16778,66,26,42,243
928,-344,16820,67,31,46,243
940,-358,16816,60,23,32,243
922,-368,16814,67,27,36,243
894,-370,16798,60,27,43,243
924,-342,16778,61,28,36,243
920,-380,16818,64,35,32,243
920,-364,16808,64,35,39,243
906,-360,16784,66,31,31,243
912,-366,16794,67,22,24,243
920,-342,16806,67,25,35,244
918,-352,16830,64,33,30,243
914,-358,16760,67,33,42,243
902,-366,16792,61,30,42,243
932,-372,16826,53,31,39,243
930,-358,16820,68,17,32,243
914,-354,16780,65,33,33,243
906,-372,16778,64,32,37,243
924,-390,16794,69,43,40,243
914,-366,16818,63,33,41,243
918,-348,16784,60,27,37,243
896,-376,16786,60,23,45,243
900,-344,16808,63,31,34,243
906,-358,16806,57,29,35,243
910,-384,16772,59,32,28,243
916,-358,16806,60,28,39,243
900,-370,16820,66,23,35,243
890,-332,16800,67,25,39,243
928,-358,16784,62,20,42,243
892,-358,16796,57,23,37,243
908,-352,16816,53,35,43,243
910,-378,16822,64,38,36,243
920,-372,16792,56,35,23,243
934,-356,16778,62,37,33,243
934,-376,16838,59,33,46,243
908,-362,16806,62,22,32,243
934,-350,16764,62,33,39,243
906,-374,16780,54,26,39,243
922,-380,16840,61,17,38,243
898,-356,16850,69,31,34,243
914,-374,16770,60,38,39,243
934,-364,16784,56,28,42,243
920,-378,16814,58,34,38,243
942,-362,16826,64,34,31,243
942,-356,16790,64,27,38,243
910,-348,16792,64,32,39,243
894,-372,16812,63,29,31,243
910,-374,16814,64,36,32,243
910,-362,16776,60,28,42,243
920,-360,16788,60,26,32,243
904,-342,16810,62,24,38,243
930,-316,16828,58,28,36,243
934,-380,16788,60,20,32,243
918,-358,16766,68,36,41,243
924,-354,16818,55,33,37,243
928,-346,16810,68,31,36,243
906,-346,16764,63,28,35,243
934,-360,16800,59,32,34,243
928,-354,16794,67,24,36,243
928,-364,16818,67,24,39,243
916,-372,16786,60,28,37,244
914,-360,16772,66,21,40,243
920,-390,16814,76,24,38,243
904,-350,16814,63,28,27,243
