-464,-232,16800,57,32,41,245
-464,-266,16790,52,28,39,245
-470,-230,16804,63,28,33,245
-440,-224,16856,58,31,36,245
-446,-230,16784,54,24,35,245
-450,-250,16792,59,19,36,245
-458,-236,16820,50,21,39,245
-466,-250,16828,62,21,30,245
-456,-240,16800,58,25,40,245
-478,-242,16792,62,26,39,245
-442,-220,16790,52,22,40,245
-476,-242,16806,57,26,45,245
-440,-228,16814,43,26,33,245
-470,-258,16786,46,29,35,245
-472,-214,16812,50,25,45,245
-470,-216,16808,57,22,40,245
-456,-258,16800,59,25,37,245
-454,-236,16790,56,32,42,245
-444,-216,16814,60,21,40,245
-436,-266,16806,63,26,33,245
-460,-244,16802,62,27,32,245
-494,-244,16778,60,30,36,245
-436,-250,16806,53,22,39,245
-440,-218,16814,57,32,42,245
-484,-216,16810,54,26,52,245
-498,-240,16784,46,17,39,245
-472,-248,16818,53,29,46,245
-452,-244,16808,53,29,42,245
-454,-208,16800,63,22,44,245
-472,-240,16792,63,25,35,245
-446,-236,16814,63,23,31,245
-480,-232,16810,55,16,31,245
-458,-242,16804,57,14,43,245
-458,-220,16798,49,19,36,245
-462,-210,16802,60,33,41,245
-436,-236,16812,71,30,39,245
-462,-240,16778,64,17,42,245
-442,-272,16800,55,23,39,245
-446,-250,16816,57,18,34,245
-470,-244,16820,50,22,33,245
-450,-268,16832,53,25,35,245
-472,-240,16804,60,21,46,245
-462,-242,16806,53,28,36,245
-454,-230,16804,53,24,38,245
-458,-244,16794,50,13,39,245
-468,-232,16814,63,28,35,245
-462,-222,16804,57,25,34,245
-442,-230,16796,57,25,39,245
-436,-224,16802,49,23,39,245
-424,-256,16790,58,29,35,245
-466,-238,16768,46,28,29,245
-456,-216,16778,50,36,35,245
-466,-266,16816,53,36,34,245
-466,-228,16780,55,29,45,245
-444,-216,16796,60,29,38,245
-458,-254,16816,51,30,34,245
-436,-222,16784,54,20,32,245
-472,-246,16818,65,20,35,245
-454,-242,16820,62,28,30,245
-458,-228,16810,51,20,47,245
-460,-260,16804,64,26,45,245
-472,-232,16800,59,28,44,245
-468,-250,16816,48,22,47,245
-466,-216,16834,55,21,39,245
-470,-238,16792,46,26,37,245
-436,-230,16808,47,14,32,245
-458,-228,16808,50,25,42,245
-442,-216,16814,53,29,50,245
-472,-234,16840,56,34,30,245
-468,-242,16810,47,29,35,245
-450,-262,16772,60,21,37,245
-472,-258,16838,57,20,36,245
-470,-216,16792,60,17,42,245
-458,-268,16792,62,30,42,245
-436,-234,16788,67,27,32,245
-466,-234,16800,57,27,35,245
-444,-234,16782,59,32,39,245
-424,-240,16778,59,26,39,245
-448,-256,16802,60,27,37,245
-472,-222,16818,62,32,42,245
-470,-244,16826,52,25,43,245
-466,-226,16792,63,23,32,245
-450,-240,16806,54,25,36,245
-454,-228,16828,58,27,42,245
-470,-208,16794,58,25,42,245
-464,-248,16814,57,27,37,245
-474,-254,16800,62,18,35,245
-466,-246,16828,55,20,42,245
-448,-240,16808,56,21,32,245
-432,-250,16786,66,28,40,245
-456,-236,16816,53,28,38,245
-472,-208,16804,51,20,32,245
-444,-258,16800,59,23,41,245
-454,-264,16774,54,16,36,245
-458,-226,16826,60,25,35,245
-450,-238,16828,51,27,32,245
-456,-208,16822,50,26,35,245
-466,-272,16800,54,39,38,245
-476,-230,16834,53,32,39,245
-452,-226,16836,57,17,37,245
-436,-238,16800,51,10,44,245
-456,-232,16794,57,21,34,245
-456,-236,16792,60,25,34,245
-444,-222,16814,55,27,37,245
-454,-216,16802,55,32,40,245
-448,-238,16806,59,30,35,245
-438,-230,16810,50,28,30,245
-476,-218,16806,60,20,31,245
-448,-236,16784,66,31,35,245
-450,-240,16806,51,28,49,245
-466,-248,16812,49,27,48,245
-470,-238,16834,52,21,28,245
-452,-272,16804,49,28,44,245
-472,-272,16784,52,29,33,245
-484,-252,16832,66,23,45,245
-476,-272,16798,62,27,42,245
-472,-230,16808,55,22,43,245
-490,-232,16792,53,20,31,245
-450,-242,16824,64,21,33,245
-442,-230,16800,53,32,42,245
-444,-230,16832,58,28,43,245
-480,-236,16764,64,23,32,245
-476,-236,16814,60,26,33,245
-444,-266,16814,52,30,42,245
-460,-272,16814,56,36,46,245
-474,-230,16790,60,35,36,245
-452,-248,16802,60,25,45,245
-452,-250,16820,55,30,38,245
-458,-232,16824,53,19,46,245
-460,-238,16790,47,29,50,245
-476,-240,16796,60,29,50,245
-462,-238,16794,62,19,39,245
-480,-244,16784,66,33,48,245
-480,-244,16802,52,25,41,245
-450,-240,16816,57,35,37,245
-438,-248,16806,64,25,39,245
-470,-222,16804,53,23,35,245
-458,-278,16798,54,22,35,245
-434,-230,16812,60,27,34,245
-434,-236,16824,53,26,36,245
-452,-222,16818,55,34,39,245
-456,-236,16800,55,23,35,245
-450,-234,16834,60,24,38,245
-450,-224,16822,52,25,33,245
-448,-236,16804,60,25,40,245
-450,-248,16800,48,25,43,245
-450,-236,16802,59,33,31,245
-472,-226,16806,55,28,35,245
-458,-244,16816,60,31,39,245
-448,-222,16784,57,31,39,245
-472,-240,16798,64,28,40,245
-436,-266,16824,50,24,37,245
-450,-232,16794,57,29,26,245
-440,-224,16804,59,29,44,245
-472,-256,16800,55,23,38,245
-476,-234,16840,54,24,30,245
-460,-240,16810,53,30,39,245
-444,-218,16798,55,31,38,245
-480,-226,16794,63,28,32,245
-466,-256,16806,60,17,35,245
-472,-238,16828,55,32,39,245
-458,-250,16798,54,19,39,245
-466,-246,16818,51,17,31,245
-432,-226,16820,57,28,37,245
-462,-222,16828,53,29,46,245
-450,-238,16808,60,28,32,245
-436,-234,16806,55,28,37,245
-462,-234,16850,49,30,44,245
-460,-250,16818,56,33,38,245
-474,-230,16776,57,25,41,245
-438,-230,16798,58,27,34,245
-478,-226,16778,56,32,38,245
-468,-230,16782,55,21,28,245
-480,-230,16784,64,29,42,245
-444,-228,16800,57,20,40,245
-466,-236,16812,53,33,42,245
-466,-242,16820,52,32,41,245
-464,-222,16808,42,34,42,245
-462,-222,16804,70,30,42,245
-454,-254,16840,59,21,37,245
-466,-236,16784,54,22,34,245
-448,-252,16792,52,29,39,245
-460,-246,16828,60,27,36,245
-466,-258,16824,57,30,41,245
-458,-238,16818,56,35,42,245
-442,-250,16780,51,29,34,245
-430,-252,16806,57,25,27,245
-454,-246,16838,53,25,32,245
-476,-234,16804,57,34,39,245
-448,-192,16780,62,23,33,245
-466,-244,16800,58,26,39,245
-468,-258,16834,56,30,47,245
-452,-244,16800,53,15,35,245
-448,-258,16790,52,24,39,245
-450,-228,16820,66,23,39,245
-452,-272,16828,53,36,39,245
-432,-244,16814,56,28,45,245
-462,-244,16792,53,25,44,245
-476,-244,16800,58,13,35,245
-476,-250,16802,56,31,38,245
-462,-230,16804,53,31,42,245
-472,-234,16804,60,31,39,245
-496,-250,16806,57,30,35,245
-470,-240,16814,55,29,49,245
-466,-246,16812,52,19,39,245
-476,-254,16782,56,25,39,245
-460,-242,16788,53,25,32,245
-464,-248,16806,64,30,38,245
-470,-258,16822,57,30,45,245
-444,-250,16786,58,24,42,245
-450,-250,16828,53,25,32,245
-432,-244,16826,53,30,37,245
-456,-224,16780,56,32,36,245
-474,-262,16800,54,25,32,245
-458,-238,16792,55,29,33,245
-464,-230,16794,47,33,30,245
-442,-234,16818,56,22,44,245
-464,-264,16812,58,27,40,245
-480,-242,16796,59,27,34,245
-466,-250,16810,53,25,42,245
-448,-244,16822,67,25,39,245
-442,-222,16784,57,20,37,245
-458,-246,16824,54,20,50,245
-444,-230,16808,54,27,26,245
-466,-228,16806,49,17,33,245
-436,-252,16772,57,26,48,245
-458,-238,16812,58,38,42,245
-466,-250,16814,63,28,35,245
-472,-274,16828,59,25,25,245
-438,-254,16790,62,23,35,245
-472,-236,16796,66,27,36,245
-482,-258,16816,59,33,38,245
-450,-234,16796,58,32,37,245
-442,-240,16822,59,28,50,245
-460,-264,16788,59,27,37,245
-462,-218,16840,64,22,41,245
-456,-244,16800,53,26,35,245
-452,-210,16798,56,20,42,245
-462,-266,16806,58,32,42,245
-478,-262,16806,58,30,48,245
-442,-234,16806,52,29,39,245
-450,-226,16788,52,24,42,245
-456,-240,16806,63,30,50,245
-444,-238,16806,46,36,33,245

-466,-250,16820,55,31,42,245
-462,-260,16800,52,33,33,245
-456,-276,16814,53,28,28,245
-462,-246,16824,60,21,36,245
-458,-236,16788,54,26,39,245
-446,-260,16770,49,28,47,245
-462,-256,16806,60,20,36,245
-462,-256,16816,59,32,43,245
-450,-224,16804,61,27,50,245
-478,-246,16776,57,15,41,245
-464,-226,16800,62,15,35,245
-448,-246,16806,56,33,32,245
-470,-226,16800,59,29,36,245
-458,-248,16800,60,26,40,245
-466,-258,16834,50,29,38,244
-458,-242,16820,56,32,42,245
-450,-240,16784,47,22,28,245
-458,-224,16798,58,17,26,245
-440,-252,16810,50,39,38,245
-454,-230,16784,62,19,39,245
-470,-228,16842,60,32,36,245
-468,-242,16796,53,15,34,245
-472,-234,16788,57,23,43,245
-466,-224,16828,47,25,32,245
-466,-252,16802,60,28,41,245
-462,-224,16774,50,32,42,245
-454,-222,16800,60,34,35,245
-456,-206,16800,60,21,38,245
-462,-250,16826,56,19,35,245
-476,-258,16770,47,25,40,245
-478,-236,16782,50,29,38,245
-458,-240,16826,53,32,45,245
-442,-234,16788,54,28,33,245
-466,-218,16788,53,17,38,245
-444,-234,16812,55,28,37,245
-480,-250,16816,59,28,36,245
-458,-228,16800,57,39,44,245
-458,-244,16800,54,37,48,245
-466,-246,16818,60,25,41,245
-462,-244,16814,60,21,50,245
-470,-250,16758,53,24,49,245
-456,-216,16778,57,24,32,245
-452,-250,16806,52,35,32,245
-476,-252,16800,60,29,38,245
-466,-240,16820,49,33,38,245
-478,-258,16780,59,16,39,245
-472,-254,16800,49,21,34,245
-472,-232,16812,66,31,36,245
-454,-234,16792,52,32,42,245
-450,-242,16774,63,25,48,245
-450,-232,16798,60,23,38,245
-470,-236,16828,60,34,46,245
-466,-232,16814,47,21,29,245
-450,-236,16798,66,25,40,245
-462,-230,16816,58,34,43,245
-444,-236,16834,60,28,36,245
-458,-230,16792,63,29,39,245
-450,-258,16810,64,21,39,245
-458,-224,16804,62,31,35,245
-476,-246,16808,58,18,37,245
-472,-222,16814,55,27,35,245
-454,-236,16782,59,27,38,245
-458,-228,16818,60,32,42,245
-454,-222,16824,55,21,42,245
-448,-234,16832,57,22,36,245
-440,-224,16794,66,32,35,245
-466,-234,16778,57,32,33,245
-462,-230,16812,66,31,39,245
-476,-248,16820,61,29,36,245
-462,-244,16806,57,25,36,245
-462,-266,16806,63,23,28,245
-446,-226,16808,55,25,53,245
-486,-246,16802,64,25,46,245
-444,-254,16792,60,31,51,245
-454,-266,16820,67,30,35,245
-486,-230,16832,49,25,35,245
-466,-246,16814,52,18,41,245
-468,-270,16798,56,26,42,245
-466,-232,16800,62,29,34,245
-436,-236,16820,65,21,46,245
-464,-258,16824,57,26,45,245
-464,-242,16780,62,28,37,245
-462,-256,16806,64,17,42,245
-450,-266,16828,62,24,29,245
-460,-254,16794,51,27,49,245
-476,-250,16802,55,26,47,245
-450,-232,16794,53,31,42,245
-466,-238,16838,53,28,30,245
-458,-246,16814,58,20,42,245
-450,-258,16792,53,31,46,245
-478,-230,16810,52,36,39,245
-460,-236,16826,59,32,35,245
-462,-232,16806,61,29,42,245
-452,-228,16792,59,26,37,245
-440,-272,16804,61,24,35,245
-436,-232,16810,55,25,42,245
-486,-250,16826,50,28,42,245
-468,-222,16784,60,26,33,245
-452,-232,16816,62,21,40,245
-468,-220,16832,63,20,37,245
-440,-256,16830,54,31,42,245
-432,-220,16774,49,25,35,245
-482,-242,16828,65,29,31,245
-456,-276,16846,57,30,42,245
-472,-220,16808,58,36,42,245
-444,-240,16804,57,22,44,245
-446,-246,16792,60,22,43,245
-462,-252,16840,56,28,41,245
-474,-238,16810,54,28,36,245
-476,-250,16782,58,31,42,245
-458,-248,16802,60,30,45,245
-458,-262,16814,60,23,41,245
-454,-258,16810,55,22,35,245
-458,-238,16772,67,31,39,245
-472,-262,16816,56,28,36,245
-462,-216,16842,55,24,37,245
-444,-216,16828,50,29,32,245
-466,-254,16790,57,29,38,245
-480,-264,16812,57,22,36,245
-476,-274,16828,60,26,33,245
-438,-226,16806,47,21,35,245
-458,-256,16778,58,22,46,245
-444,-252,16806,57,24,36,245
-466,-260,16826,52,21,42,245
-472,-240,16784,57,22,36,245
-452,-268,16808,57,23,35,245
-476,-222,16806,54,21,42,245
-454,-262,16814,60,21,42,245
-476,-236,16820,60,35,36,245
-458,-246,16794,54,25,35,245
-488,-220,16810,49,21,36,245
-438,-258,16806,61,28,42,245
-422,-230,16792,58,21,39,245
-438,-244,16794,53,23,32,245
-440,-258,16796,57,31,46,245
-452,-244,16804,57,26,32,245
-460,-228,16822,54,28,30,245
-442,-250,16778,56,21,36,245
-486,-240,16772,51,22,33,245
-470,-258,16810,53,17,39,245
-480,-248,16810,57,38,42,245
-462,-234,16780,67,25,37,245
-476,-256,16814,60,32,39,245
-468,-240,16806,52,26,32,245
-444,-264,16802,52,28,33,245
-472,-230,16800,53,26,38,245
-484,-250,16802,54,25,35,245
-450,-212,16842,52,22,42,245
-460,-214,16802,63,33,43,245
-448,-258,16834,56,28,30,245
-456,-264,16804,56,30,30,245
-472,-238,16798,57,29,42,245
-438,-244,16810,54,25,45,245
-452,-248,16802,57,26,39,245
-474,-230,16794,50,24,42,245
-470,-236,16830,53,16,34,245
-468,-258,16806,54,11,38,245
-474,-236,16798,61,24,35,245
-442,-240,16792,50,22,46,245
-444,-238,16798,56,28,44,245
-454,-222,16834,55,35,36,245
-488,-232,16778,57,21,44,245
-466,-238,16832,50,25,35,245
-450,-222,16810,56,26,37,245
-466,-238,16804,51,25,24,245
-456,-266,16792,61,23,42,245
-478,-242,16820,70,21,39,245
-470,-236,16822,62,12,43,245
-458,-238,16798,59,23,37,245
-464,-232,16792,64,25,39,245
-472,-248,16848,52,27,41,245
-456,-238,16808,57,31,42,245
-466,-250,16812,50,23,39,245
-452,-246,16808,57,25,46,245
-444,-260,16820,50,32,44,245
-472,-216,16796,57,25,44,245
-450,-258,16814,48,36,43,245
-460,-256,16792,57,28,43,245
-464,-252,16796,65,27,42,245
-424,-262,16828,66,21,30,245
-468,-282,16802,63,17,40,245
-494,-246,16798,57,21,39,245
-472,-258,16806,66,28,35,245
-486,-226,16798,52,31,45,245
-446,-264,16806,59,27,40,245
-442,-236,16784,56,30,45,245
-454,-246,16794,56,28,41,245
-468,-230,16828,53,30,34,245
-432,-260,16798,58,35,37,245
-446,-244,16796,58,25,45,245
-474,-228,16824,57,26,35,245
-466,-218,16814,60,29,37,245
-466,-242,16820,64,22,37,245
-452,-242,16800,53,27,43,245
-460,-232,16812,66,31,39,245
-436,-248,16828,65,29,40,245
-444,-248,16800,64,17,32,245
-476,-244,16778,67,24,41,245
-450,-238,16806,63,25,31,245
-458,-238,16798,50,26,42,245
-452,-248,16822,55,26,35,245
-474,-244,16792,53,30,37,245
-446,-234,16814,54,32,43,245
-452,-240,16800,49,31,39,245
-480,-242,16798,42,24,33,245
-450,-238,16788,57,22,38,245
-450,-262,16810,51,25,40,245
-452,-244,16814,55,28,42,245
-486,-234,16792,57,26,27,245
-460,-230,16772,53,27,31,245
-456,-244,16814,59,39,43,245
-462,-248,16804,53,26,42,245
-454,-254,16800,59,27,42,245
-460,-244,16810,51,20,37,245
-440,-254,16788,59,21,39,245
-458,-242,16798,59,21,40,245
-460,-220,16812,45,19,53,245
-464,-262,16774,56,25,35,245
-466,-256,16826,50,28,43,245
-474,-256,16806,60,29,35,245
-434,-244,16820,54,23,36,245
-466,-250,16802,57,25,41,245
-440,-260,16824,61,25,34,245
-454,-226,16784,64,17,35,245
-466,-252,16814,52,21,39,245
-444,-244,16770,60,19,39,245
-454,-244,16792,53,27,42,245
-462,-238,16802,57,27,32,245
-442,-254,16806,48,35,40,245
-470,-244,16792,53,28,42,245
-450,-234,16814,59,27,37,245
-474,-234,16808,65,21,43,245
-492,-242,16810,60,28,28,245
-458,-240,16806,56,26,46,245
-462,-226,16836,52,35,38,245
-456,-232,16814,64,28,33,245
-456,-240,16800,52,29,43,245
-458,-246,16796,58,28,47,245
-462,-240,16806,60,28,39,245
-448,-232,16800,56,18,40,245
-460,-230,16820,62,21,33,245
-468,-232,16786,56,32,36,245
-450,-242,16800,53,19,44,245
-468,-250,16820,60,25,35,245
-470,-222,16828,53,27,34,245
-462,-250,16778,56,25,32,245
-460,-242,16814,58,29,38,245
-436,-252,16842,50,20,43,245

-466,-252,16792,64,31,36,245
-456,-242,16792,56,34,32,245
-468,-244,16792,66,21,41,245
-458,-256,16802,62,25,30,245
-444,-258,16786,62,28,35,245
-460,-264,16792,54,26,43,245
-444,-270,16802,60,21,36,245
-432,-268,16812,51,27,34,245
-478,-252,16808,60,23,46,245
-450,-238,16778,65,35,36,245
-440,-240,16796,54,25,46,245
-442,-240,16800,58,31,35,245
-440,-258,16786,53,21,39,245
-468,-226,16768,55,17,43,245
-450,-236,16796,59,25,25,245
-464,-240,16788,52,31,39,245
-466,-244,16808,57,27,36,245
-462,-258,16774,57,21,41,245
-472,-248,16812,57,33,41,245
-458,-226,16816,57,14,39,245
-472,-222,16816,59,25,39,245
-452,-250,16784,53,24,32,245
-468,-238,16788,53,20,44,245
-458,-268,16810,53,25,39,245
-470,-254,16806,53,26,31,245
-468,-264,16792,50,21,35,245
-452,-240,16786,53,23,41,245
-446,-216,16800,46,25,50,245
-460,-244,16810,51,21,42,245
-484,-266,16792,58,16,23,245
-464,-244,16814,60,25,38,245
-460,-240,16824,50,28,35,245
-440,-268,16812,57,21,39,245
-462,-236,16802,60,26,35,245
-464,-246,16814,53,28,32,245
-462,-238,16820,60,28,42,245
-488,-258,16828,58,21,39,245
-466,-258,16796,63,28,37,245
-446,-220,16806,47,19,37,245
-454,-244,16798,63,28,36,245
-460,-238,16802,50,26,42,245
-480,-250,16782,57,22,39,245
-444,-234,16804,61,34,35,245
-472,-258,16814,70,28,38,245
-450,-224,16806,53,25,39,245
-464,-234,16800,53,26,42,245
-462,-250,16824,53,23,37,245
-466,-236,16816,61,20,33,245
-454,-254,16814,58,17,46,245
-472,-242,16784,53,29,46,245
-446,-230,16806,60,27,35,245
-458,-250,16800,59,22,41,245
-472,-222,16794,52,26,32,245
-490,-258,16766,53,24,32,245
-444,-224,16800,60,39,35,245
-448,-240,16828,53,32,35,245
-474,-266,16800,53,24,38,245
-480,-222,16778,59,26,35,245
-468,-248,16808,53,25,39,245
-476,-266,16828,60,25,35,245
-444,-258,16806,60,25,33,245
-480,-254,16792,58,27,46,245
-444,-222,16800,54,24,38,245
-416,-238,16820,56,28,38,245
-476,-230,16794,51,25,41,245
-476,-246,16792,57,32,35,245
-490,-240,16828,66,21,44,245
-466,-244,16814,64,21,42,245
-454,-238,16806,53,30,32,245
-456,-244,16770,45,25,40,245
-446,-244,16806,53,27,37,245
-460,-246,16824,55,28,42,245
-466,-230,16800,62,32,42,245
-480,-268,16792,66,17,39,245
-464,-236,16810,52,20,53,245
-458,-232,16804,53,22,35,245
-468,-258,16812,57,26,30,245
-478,-246,16790,56,35,36,245
-462,-234,16826,64,24,38,245
-440,-230,16818,53,20,30,245
-472,-252,16792,64,21,40,245
-446,-250,16792,57,21,34,245
-460,-254,16804,56,28,39,245
-460,-266,16812,53,27,40,245
-464,-254,16790,50,25,38,245
-460,-238,16772,53,39,30,245
-470,-244,16784,56,28,37,245
-486,-234,16816,50,21,42,245
-468,-228,16810,55,25,44,245
-466,-258,16794,60,28,36,245
-478,-240,16812,57,32,44,245
-458,-248,16800,59,25,35,245
-486,-248,16834,60,18,42,245
-468,-218,16784,60,23,34,245
-486,-214,16804,57,32,35,245
-460,-204,16828,60,27,57,245
-462,-250,16842,58,31,42,245
-474,-240,16800,51,28,34,245
-466,-248,16806,50,26,43,245
-464,-252,16784,62,21,38,245
-436,-258,16818,51,22,47,245
-456,-232,16782,60,27,40,245
-430,-252,16806,58,28,35,245
-472,-238,16834,59,32,35,245
-460,-232,16820,60,25,35,245
-458,-242,16784,50,21,48,245
-468,-248,16800,54,20,43,245
-458,-232,16784,55,25,35,245
-466,-224,16812,55,37,39,245
-440,-216,16784,56,19,38,245
-462,-244,16798,54,31,37,245
-456,-256,16798,53,26,32,245
-482,-264,16814,53,25,34,245
-464,-218,16780,59,30,42,245
-454,-244,16800,52,35,35,245
-448,-246,16820,59,25,39,245
-446,-234,16810,55,23,40,245
-450,-258,16794,60,30,32,245
-472,-246,16814,57,12,38,245
-452,-250,16814,58,23,40,245
-482,-252,16806,55,35,44,245
-478,-222,16780,65,28,35,245
-458,-244,16802,53,19,44,245
-472,-244,16806,58,26,36,245
-458,-242,16798,54,24,32,245
-446,-242,16796,60,21,34,245
-480,-264,16792,57,21,40,245
-470,-248,16804,54,27,37,245
-462,-248,16836,57,20,46,245
-464,-224,16794,58,19,38,245
-458,-254,16800,47,20,24,245
-442,-228,16800,52,33,43,245
-466,-228,16810,61,31,39,245
-464,-260,16778,55,27,38,245
-450,-236,16830,62,18,36,245
-468,-264,16814,51,22,37,245
-466,-224,16814,56,24,33,245
-444,-246,16800,54,23,42,245
-460,-222,16814,57,30,44,245
-444,-226,16832,58,26,20,245
-426,-250,16812,50,21,39,245
-458,-228,16772,44,26,30,245
-452,-226,16826,57,19,46,245
-460,-264,16828,63,26,42,245
-454,-244,16820,51,33,40,245
-466,-230,16770,57,22,28,245
-458,-236,16792,64,29,36,245
-462,-260,16818,57,29,45,245
-480,-224,16784,49,21,45,245
-490,-224,16812,53,21,42,245
-484,-276,16796,57,24,35,245
-440,-270,16832,58,30,35,245
-442,-270,16798,58,29,41,245
-446,-236,16802,60,25,31,245
-454,-234,16780,52,24,39,245
-458,-242,16820,58,30,42,245
-460,-250,16792,57,40,32,245
-462,-250,16800,46,29,32,245
-448,-276,16818,61,35,41,245
-486,-242,16802,67,22,35,245
-482,-228,16822,56,21,35,245
-466,-248,16766,58,35,35,245
-474,-242,16818,42,30,36,245
-430,-258,16824,60,31,32,245
-480,-262,16804,53,21,37,245
-458,-272,16792,61,21,35,245
-458,-264,16786,52,19,39,245
-450,-246,16844,55,28,43,245
-458,-254,16806,66,23,43,245
-470,-252,16800,67,26,31,245
-466,-256,16828,60,30,39,245
-448,-244,16782,56,28,41,245
-438,-238,16798,61,22,37,245
-478,-230,16792,60,20,49,245
-458,-242,16802,51,25,44,245
-472,-250,16800,52,21,46,245
-474,-230,16804,57,32,41,245
-432,-252,16794,58,29,39,245
-446,-236,16814,51,23,42,245
-454,-266,16820,58,18,46,245
-478,-224,16790,63,22,42,245
-448,-258,16788,48,32,45,245
-460,-252,16798,60,32,42,245
-460,-260,16792,53,31,35,245
-442,-250,16764,48,28,35,245
-468,-230,16770,53,28,39,245
-454,-232,16802,53,29,43,245
-466,-256,16828,57,30,25,245
-444,-252,16812,54,32,39,245
-458,-244,16782,53,21,29,245
-480,-276,16806,56,20,35,245
-458,-236,16814,56,30,28,245
-478,-224,16826,59,29,39,245
-446,-250,16774,53,25,43,245
-468,-238,16818,63,28,43,245
-454,-240,16796,57,27,50,245
-466,-246,16800,54,18,44,245
-468,-244,16784,56,20,32,245
-486,-238,16806,58,31,32,245
-450,-244,16814,64,17,32,245
-466,-266,16836,67,25,38,245
-480,-222,16780,66,24,42,245
-468,-222,16806,54,17,40,245
-462,-244,16806,54,25,35,245
-454,-262,16814,57,20,37,245
-462,-250,16782,57,21,32,245
-436,-278,16796,60,28,35,245
-464,-266,16824,50,25,36,245
-458,-252,16820,60,26,42,245
-474,-222,16778,54,23,41,245
-458,-250,16822,55,20,36,245
-466,-250,16784,56,31,34,245
-464,-246,16808,57,28,53,245
-450,-242,16812,50,23,32,245
-478,-248,16788,52,25,32,245
-474,-248,16822,51,10,41,245
-474,-232,16824,54,12,40,245
-470,-258,16822,45,31,42,245
-446,-224,16802,62,28,45,245
-444,-224,16800,57,25,44,245
-470,-218,16822,65,25,36,245
-442,-228,16780,67,18,40,245
-466,-220,16814,61,21,26,245
-454,-224,16816,51,25,31,245
-462,-252,16814,57,25,38,245
-444,-250,16798,57,30,33,245
-476,-228,16818,64,25,36,245
-480,-236,16800,62,28,50,245
-458,-242,16838,60,26,38,245
-466,-276,16792,60,34,39,245
-464,-242,16792,57,25,42,245
-476,-270,16822,58,30,38,245
-452,-266,16814,51,28,31,245
-458,-242,16772,65,17,41,245
-446,-256,16808,50,23,48,245
-468,-240,16808,54,25,38,245
-440,-242,16806,55,27,41,245
-440,-230,16806,51,25,39,245
-466,-242,16812,60,17,40,245
-454,-230,16814,57,28,39,245
-454,-250,16786,55,25,37,245
-438,-256,16770,53,24,34,245
-464,-244,16804,57,32,36,245
-488,-238,16816,54,39,32,245
-466,-260,16804,46,25,39,245
-472,-250,16776,47,21,42,245
-458,-260,16814,53,18,38,245
-466,-216,16836,60,26,46,245

-472,-230,16792,55,25,42,245
-452,-236,16800,59,23,45,245
-468,-258,16784,52,30,40,245
-466,-240,16824,58,22,39,245
-462,-276,16790,59,13,38,245
-444,-256,16808,61,30,35,245
-458,-244,16788,56,32,43,245
-466,-236,16802,59,36,31,245
-460,-256,16800,53,30,44,245
-468,-232,16764,53,25,47,245
-466,-258,16800,52,21,35,245
-476,-246,16822,59,29,42,245
-442,-240,16802,53,30,40,245
-454,-250,16778,59,26,42,245
-458,-256,16804,58,22,34,245
-472,-222,16786,60,38,31,245
-452,-258,16796,57,25,44,244
-450,-240,16790,64,17,36,245
-472,-254,16786,60,21,33,245
-458,-266,16784,54,30,46,245
-444,-236,16816,58,31,35,245
-476,-262,16796,59,33,35,245
-452,-216,16802,60,23,43,245
-478,-236,16792,57,39,41,245
-472,-252,16812,57,26,35,245
-440,-244,16792,48,28,40,245
-442,-258,16806,55,25,35,245
-438,-222,16806,52,23,34,245
-466,-262,16816,60,22,42,245
-452,-234,16768,58,22,41,245
-466,-230,16804,63,29,42,245
-458,-230,16812,60,23,33,245
-462,-268,16832,52,23,35,245
-450,-220,16780,60,32,34,245
-480,-250,16806,60,31,30,245
-452,-256,16814,53,30,35,245
-472,-236,16812,50,34,35,245
-476,-244,16798,50,33,45,245
-458,-256,16800,53,28,35,245
-470,-268,16782,64,27,32,245
-476,-236,16794,51,28,45,245
-472,-246,16790,51,29,39,245
-466,-272,16792,61,24,29,245
-450,-220,16800,53,22,39,245
-468,-230,16786,62,28,39,245
-460,-286,16806,67,32,31,245
-474,-236,16792,57,27,33,245
-472,-238,16800,69,30,42,245
-450,-258,16826,57,33,51,245
-480,-228,16780,58,34,34,245
-450,-244,16816,61,31,40,245
-438,-234,16818,57,20,44,245
-450,-228,16828,56,30,39,245
-486,-238,16778,60,26,37,245
-474,-236,16782,60,14,37,245
-460,-244,16816,57,22,42,245
-444,-248,16806,48,25,32,245
-472,-248,16810,54,28,39,245
-456,-224,16778,51,25,39,245
-446,-252,16814,49,32,39,245
-484,-268,16812,53,32,46,245
-450,-230,16798,45,28,34,245
-462,-244,16820,64,26,33,245
-472,-258,16786,53,35,41,245
-482,-230,16824,65,29,42,245
-464,-298,16780,53,19,40,245
-460,-226,16796,51,26,40,245
-486,-246,16828,44,20,42,245
-466,-250,16806,55,27,35,245
-474,-254,16792,67,38,42,245
-454,-258,16794,55,24,35,245
-450,-238,16828,56,26,41,245
-448,-254,16804,56,34,49,245
-484,-244,16792,51,24,44,245
-480,-282,16792,61,28,34,245
-466,-244,16818,57,34,46,245
-468,-266,16806,60,35,42,245
-452,-262,16774,62,20,50,245
-464,-264,16808,58,28,45,245
-450,-218,16798,54,17,47,245
-462,-284,16804,54,28,34,245
-470,-222,16796,53,32,37,245
-472,-262,16804,56,28,39,245
